period_id,jurisdiction,overdose_category,rate_per_10000_ed_visits
ePA08XXo,ND,benzodiazepine,1.07
ePA08XXo,NE,all_drugs,18.71
ePA08XXo,NE,all_opioids,6.26
ePA08XXo,NE,all_stimulants,3.97
ePA08XXo,NE,heroin,0.17
ePA08XXo,NE,fentanyl,4.2
ePA08XXo,NE,cocaine,1.93
ePA08XXo,NE,methamphetamine,2.02
ePA08XXo,NE,benzodiazepine,0.95
ePA08XXo,NH,all_drugs,38.86
ePA08XXo,NH,all_opioids,19.7
ePA08XXo,NH,all_stimulants,10.67
ePA08XXo,NH,heroin,0.47
ePA08XXo,NH,fentanyl,6.66
ePA08XXo,NH,cocaine,3.31
ePA08XXo,NH,methamphetamine,4.49
ePA08XXo,NH,benzodiazepine,2.54
ePA08XXo,NJ,all_drugs,21.11
ePA08XXo,NJ,all_opioids,7.16
ePA08XXo,NJ,all_stimulants,4.2
ePA08XXo,NJ,heroin,0.15
ePA08XXo,NJ,fentanyl,3.8
ePA08XXo,NJ,cocaine,1.65
ePA08XXo,NJ,methamphetamine,1.81
ePA08XXo,NJ,benzodiazepine,1.12
ePA08XXo,NM,all_drugs,35.64
ePA08XXo,NM,all_opioids,18.14
ePA08XXo,NM,all_stimulants,8.29
ePA08XXo,NM,heroin,0.5
ePA08XXo,NM,fentanyl,10.39
ePA08XXo,NM,cocaine,3.3
ePA08XXo,NM,methamphetamine,4.88
ePA08XXo,NM,benzodiazepine,2.49
ePA08XXo,NV,all_drugs,33.99
ePA08XXo,NV,all_opioids,13.81
ePA08XXo,NV,all_stimulants,5.44
ePA08XXo,NV,heroin,0.32
ePA08XXo,NV,fentanyl,6.6
ePA08XXo,NV,cocaine,2.59
ePA08XXo,NV,methamphetamine,3.23
ePA08XXo,NV,benzodiazepine,1.6
ePA08XXo,NY,all_drugs,20.53
ePA08XXo,NY,all_opioids,5.9
ePA08XXo,NY,all_stimulants,4.09
ePA08XXo,NY,heroin,0.3
ePA08XXo,NY,fentanyl,3.69
ePA08XXo,NY,cocaine,1.32
ePA08XXo,NY,methamphetamine,2.09
ePA08XXo,NY,benzodiazepine,1.77
ePA08XXo,OH,all_drugs,53.17
ePA08XXo,OH,all_opioids,16.25
ePA08XXo,OH,all_stimulants,8.26
ePA08XXo,OH,heroin,0.66
ePA08XXo,OH,fentanyl,10.14
ePA08XXo,OH,cocaine,4.67
ePA08XXo,OH,methamphetamine,5.49
ePA08XXo,OH,benzodiazepine,3.57
ePA08XXo,OK,all_drugs,28.38
ePA08XXo,OK,all_opioids,10.9
ePA08XXo,OK,all_stimulants,5.75
ePA08XXo,OK,heroin,0.33
ePA08XXo,OK,fentanyl,5.3
ePA08XXo,OK,cocaine,1.95
ePA08XXo,OK,methamphetamine,2.24
ePA08XXo,OK,benzodiazepine,1.87
ePA08XXo,OR,all_drugs,25.62
ePA08XXo,OR,all_opioids,16.04
ePA08XXo,OR,all_stimulants,5.5
ePA08XXo,OR,heroin,0.38
ePA08XXo,OR,fentanyl,6.66
ePA08XXo,OR,cocaine,2.39
ePA08XXo,OR,methamphetamine,3.96
ePA08XXo,OR,benzodiazepine,2.01
ePA08XXo,PA,all_drugs,30.96
ePA08XXo,PA,all_opioids,13.11
ePA08XXo,PA,all_stimulants,7.12
ePA08XXo,PA,heroin,0.41
ePA08XXo,PA,fentanyl,6.56
ePA08XXo,PA,cocaine,2.74
ePA08XXo,PA,methamphetamine,3.72
ePA08XXo,PA,benzodiazepine,2.84
ePA08XXo,RI,all_drugs,24.42
ePA08XXo,RI,all_opioids,11.02
ePA08XXo,RI,all_stimulants,5.02
ePA08XXo,RI,heroin,0.29
ePA08XXo,RI,fentanyl,5.1
ePA08XXo,RI,cocaine,1.68
ePA08XXo,RI,methamphetamine,2.29
ePA08XXo,RI,benzodiazepine,2.1
ePA08XXo,SC,all_drugs,24.69
ePA08XXo,SC,all_opioids,11.22
ePA08XXo,SC,all_stimulants,5.43
ePA08XXo,SC,heroin,0.4
ePA08XXo,SC,fentanyl,5.51
ePA08XXo,SC,cocaine,2.48
ePA08XXo,SC,methamphetamine,2.74
ePA08XXo,SC,benzodiazepine,2.02
ePA08XXo,SD,all_drugs,17.87
ePA08XXo,SD,all_opioids,7.8
ePA08XXo,SD,all_stimulants,4.2
ePA08XXo,SD,heroin,0.22
ePA08XXo,SD,fentanyl,5.28
ePA08XXo,SD,cocaine,1.57
ePA08XXo,SD,methamphetamine,1.35
ePA08XXo,SD,benzodiazepine,1.43
ePA08XXo,TN,all_drugs,42.95
ePA08XXo,TN,all_opioids,18.29
ePA08XXo,TN,all_stimulants,8.5
ePA08XXo,TN,heroin,0.36
ePA08XXo,TN,fentanyl,6.98
ePA08XXo,TN,cocaine,4.57
ePA08XXo,TN,methamphetamine,3.89
ePA08XXo,TN,benzodiazepine,3.52
ePA08XXo,TX,all_drugs,12.32
ePA08XXo,TX,all_opioids,6.14
ePA08XXo,TX,all_stimulants,3.9
ePA08XXo,TX,heroin,0.2
ePA08XXo,TX,fentanyl,4.26
ePA08XXo,TX,cocaine,1.46
ePA08XXo,TX,methamphetamine,1.65
ePA08XXo,TX,benzodiazepine,1.11
ePA08XXo,UT,all_drugs,14.98
ePA08XXo,UT,all_opioids,9.91
ePA08XXo,UT,all_stimulants,4.91
ePA08XXo,UT,heroin,0.2
ePA08XXo,UT,fentanyl,3.7
ePA08XXo,UT,cocaine,1.56
ePA08XXo,UT,methamphetamine,2.02
ePA08XXo,UT,benzodiazepine,1.35
ePA08XXo,VA,all_drugs,28.34
ePA08XXo,VA,all_opioids,11.74
ePA08XXo,VA,all_stimulants,5.65
ePA08XXo,VA,heroin,0.46
ePA08XXo,VA,fentanyl,5.9
ePA08XXo,VA,cocaine,2.96
ePA08XXo,VA,methamphetamine,3.37
ePA08XXo,VA,benzodiazepine,2.15
ePA08XXo,VT,all_drugs,21.63
ePA08XXo,VT,all_opioids,13.71
ePA08XXo,VT,all_stimulants,6.12
ePA08XXo,VT,heroin,0.39
ePA08XXo,VT,fentanyl,6.21
ePA08XXo,VT,cocaine,3.06
ePA08XXo,VT,methamphetamine,3.67
ePA08XXo,VT,benzodiazepine,2.71
ePA08XXo,WA,all_drugs,19.12
ePA08XXo,WA,all_opioids,7.65
ePA08XXo,WA,all_stimulants,4.65
ePA08XXo,WA,heroin,0.33
ePA08XXo,WA,fentanyl,4.98
ePA08XXo,WA,cocaine,1.95
ePA08XXo,WA,methamphetamine,2.06
ePA08XXo,WA,benzodiazepine,1.42
ePA08XXo,WI,all_drugs,24.51
ePA08XXo,WI,all_opioids,9.85
ePA08XXo,WI,all_stimulants,5.16
ePA08XXo,WI,heroin,0.31
ePA08XXo,WI,fentanyl,5.7
ePA08XXo,WI,cocaine,2.18
ePA08XXo,WI,methamphetamine,2.05
ePA08XXo,WI,benzodiazepine,1.46
ePA08XXo,WV,all_drugs,64.48
ePA08XXo,WV,all_opioids,29.04
ePA08XXo,WV,all_stimulants,13.04
ePA08XXo,WV,heroin,0.86
ePA08XXo,WV,fentanyl,17.91
ePA08XXo,WV,cocaine,6.9
ePA08XXo,WV,methamphetamine,8.27
ePA08XXo,WV,benzodiazepine,3.95
ePA08XXo,WY,all_drugs,15.07
ePA08XXo,WY,all_opioids,7.83
ePA08XXo,WY,all_stimulants,4.03
ePA08XXo,WY,heroin,0.23
ePA08XXo,WY,fentanyl,4.07
ePA08XXo,WY,cocaine,1.57
ePA08XXo,WY,methamphetamine,2.06
ePA08XXo,WY,benzodiazepine,1.11
S1xSdqr5,AK,all_drugs,16.55
S1xSdqr5,AK,all_opioids,6.62
S1xSdqr5,AK,all_stimulants,6.33
S1xSdqr5,AK,heroin,0.09
S1xSdqr5,AK,fentanyl,5.15
S1xSdqr5,AK,cocaine,1.99
S1xSdqr5,AK,methamphetamine,2.86
S1xSdqr5,AK,benzodiazepine,1.31
S1xSdqr5,AL,all_drugs,15.0
S1xSdqr5,AL,all_opioids,10.56
S1xSdqr5,AL,all_stimulants,5.86
S1xSdqr5,AL,heroin,0.13
S1xSdqr5,AL,fentanyl,6.93
S1xSdqr5,AL,cocaine,2.67
S1xSdqr5,AL,methamphetamine,2.73
S1xSdqr5,AL,benzodiazepine,1.67
S1xSdqr5,AR,all_drugs,12.71
S1xSdqr5,AR,all_opioids,6.81
S1xSdqr5,AR,all_stimulants,5.36
S1xSdqr5,AR,heroin,0.1
S1xSdqr5,AR,fentanyl,4.66
S1xSdqr5,AR,cocaine,2.14
S1xSdqr5,AR,methamphetamine,3.19
S1xSdqr5,AR,benzodiazepine,1.68
S1xSdqr5,AZ,all_drugs,13.69
S1xSdqr5,AZ,all_opioids,8.67
S1xSdqr5,AZ,all_stimulants,4.27
S1xSdqr5,AZ,heroin,0.12
S1xSdqr5,AZ,fentanyl,4.91
S1xSdqr5,AZ,cocaine,1.96
S1xSdqr5,AZ,methamphetamine,2.98
S1xSdqr5,AZ,benzodiazepine,1.23
S1xSdqr5,CA,all_drugs,12.5
S1xSdqr5,CA,all_opioids,6.23
S1xSdqr5,CA,all_stimulants,4.25
S1xSdqr5,CA,heroin,0.12
S1xSdqr5,CA,fentanyl,3.99
S1xSdqr5,CA,cocaine,1.4
S1xSdqr5,CA,methamphetamine,1.87
S1xSdqr5,CA,benzodiazepine,1.44
S1xSdqr5,CO,all_drugs,17.71
S1xSdqr5,CO,all_opioids,6.51
S1xSdqr5,CO,all_stimulants,4.84
S1xSdqr5,CO,heroin,0.12
S1xSdqr5,CO,fentanyl,5.14
S1xSdqr5,CO,cocaine,2.02
S1xSdqr5,CO,methamphetamine,3.1
S1xSdqr5,CO,benzodiazepine,1.38
S1xSdqr5,CT,all_drugs,14.6
S1xSdqr5,CT,all_opioids,6.77
S1xSdqr5,CT,all_stimulants,4.44
S1xSdqr5,CT,heroin,0.07
S1xSdqr5,CT,fentanyl,5.22
S1xSdqr5,CT,cocaine,1.99
S1xSdqr5,CT,methamphetamine,2.35
S1xSdqr5,CT,benzodiazepine,1.6
S1xSdqr5,DC,all_drugs,23.98
S1xSdqr5,DC,all_opioids,8.18
S1xSdqr5,DC,all_stimulants,7.05
S1xSdqr5,DC,heroin,0.15
S1xSdqr5,DC,fentanyl,5.45
S1xSdqr5,DC,cocaine,3.3
S1xSdqr5,DC,methamphetamine,2.75
S1xSdqr5,DC,benzodiazepine,1.79
S1xSdqr5,DE,all_drugs,27.19
S1xSdqr5,DE,all_opioids,12.58
S1xSdqr5,DE,all_stimulants,8.62
S1xSdqr5,DE,heroin,0.17
S1xSdqr5,DE,fentanyl,7.55
S1xSdqr5,DE,cocaine,3.14
S1xSdqr5,DE,methamphetamine,3.68
S1xSdqr5,DE,benzodiazepine,2.54
S1xSdqr5,FL,all_drugs,14.16
S1xSdqr5,FL,all_opioids,5.72
S1xSdqr5,FL,all_stimulants,3.89
S1xSdqr5,FL,heroin,0.06
S1xSdqr5,FL,fentanyl,4.89
S1xSdqr5,FL,cocaine,1.71
S1xSdqr5,FL,methamphetamine,1.34
S1xSdqr5,FL,benzodiazepine,1.47
S1xSdqr5,GA,all_drugs,19.63
S1xSdqr5,GA,all_opioids,7.51
S1xSdqr5,GA,all_stimulants,4.9
S1xSdqr5,GA,heroin,0.1
S1xSdqr5,GA,fentanyl,5.28
S1xSdqr5,GA,cocaine,2.04
S1xSdqr5,GA,methamphetamine,3.63
S1xSdqr5,GA,benzodiazepine,1.96
S1xSdqr5,HI,all_drugs,15.07
S1xSdqr5,HI,all_opioids,5.27
S1xSdqr5,HI,all_stimulants,3.67
S1xSdqr5,HI,heroin,0.06
S1xSdqr5,HI,fentanyl,3.49
S1xSdqr5,HI,cocaine,1.33
S1xSdqr5,HI,methamphetamine,1.85
S1xSdqr5,HI,benzodiazepine,1.07
S1xSdqr5,IA,all_drugs,15.62
S1xSdqr5,IA,all_opioids,6.86
S1xSdqr5,IA,all_stimulants,4.15
S1xSdqr5,IA,heroin,0.08
S1xSdqr5,IA,fentanyl,4.14
S1xSdqr5,IA,cocaine,2.02
S1xSdqr5,IA,methamphetamine,2.07
S1xSdqr5,IA,benzodiazepine,1.46
S1xSdqr5,ID,all_drugs,16.1
S1xSdqr5,ID,all_opioids,8.44
S1xSdqr5,ID,all_stimulants,3.39
S1xSdqr5,ID,heroin,0.1
S1xSdqr5,ID,fentanyl,4.15
S1xSdqr5,ID,cocaine,2.04
S1xSdqr5,ID,methamphetamine,2.36
S1xSdqr5,ID,benzodiazepine,1.2
S1xSdqr5,IL,all_drugs,19.06
S1xSdqr5,IL,all_opioids,8.28
S1xSdqr5,IL,all_stimulants,5.13
S1xSdqr5,IL,heroin,0.1
S1xSdqr5,IL,fentanyl,5.76
S1xSdqr5,IL,cocaine,2.5
S1xSdqr5,IL,methamphetamine,2.53
S1xSdqr5,IL,benzodiazepine,1.96
S1xSdqr5,IN,all_drugs,24.6
S1xSdqr5,IN,all_opioids,13.04
S1xSdqr5,IN,all_stimulants,6.98
S1xSdqr5,IN,heroin,0.13
S1xSdqr5,IN,fentanyl,6.41
S1xSdqr5,IN,cocaine,2.88
S1xSdqr5,IN,methamphetamine,3.19
S1xSdqr5,IN,benzodiazepine,2.8
S1xSdqr5,KS,all_drugs,12.9
S1xSdqr5,KS,all_opioids,5.87
S1xSdqr5,KS,all_stimulants,4.72
S1xSdqr5,KS,heroin,0.1
S1xSdqr5,KS,fentanyl,5.11
S1xSdqr5,KS,cocaine,2.01
S1xSdqr5,KS,methamphetamine,2.15
S1xSdqr5,KS,benzodiazepine,1.38
S1xSdqr5,KY,all_drugs,49.38
S1xSdqr5,KY,all_opioids,20.99
S1xSdqr5,KY,all_stimulants,12.29
S1xSdqr5,KY,heroin,0.26
S1xSdqr5,KY,fentanyl,13.28
S1xSdqr5,KY,cocaine,3.64
S1xSdqr5,KY,methamphetamine,5.52
S1xSdqr5,KY,benzodiazepine,4.35
S1xSdqr5,LA,all_drugs,20.1
S1xSdqr5,LA,all_opioids,7.93
S1xSdqr5,LA,all_stimulants,6.51
S1xSdqr5,LA,heroin,0.11
S1xSdqr5,LA,fentanyl,6.27
S1xSdqr5,LA,cocaine,2.24
S1xSdqr5,LA,methamphetamine,2.87
S1xSdqr5,LA,benzodiazepine,1.86
S1xSdqr5,MA,all_drugs,27.59
S1xSdqr5,MA,all_opioids,12.38
S1xSdqr5,MA,all_stimulants,6.3
S1xSdqr5,MA,heroin,0.14
S1xSdqr5,MA,fentanyl,8.53
S1xSdqr5,MA,cocaine,2.65
S1xSdqr5,MA,methamphetamine,2.72
S1xSdqr5,MA,benzodiazepine,1.87
S1xSdqr5,MD,all_drugs,30.27
S1xSdqr5,MD,all_opioids,14.24
S1xSdqr5,MD,all_stimulants,9.0
S1xSdqr5,MD,heroin,0.23
S1xSdqr5,MD,fentanyl,10.3
S1xSdqr5,MD,cocaine,4.82
S1xSdqr5,MD,methamphetamine,4.21
S1xSdqr5,MD,benzodiazepine,3.07
S1xSdqr5,ME,all_drugs,30.15
S1xSdqr5,ME,all_opioids,14.7
S1xSdqr5,ME,all_stimulants,10.18
S1xSdqr5,ME,heroin,0.16
S1xSdqr5,ME,fentanyl,10.58
S1xSdqr5,ME,cocaine,2.6
S1xSdqr5,ME,methamphetamine,4.91
S1xSdqr5,ME,benzodiazepine,2.22
S1xSdqr5,MI,all_drugs,21.12
S1xSdqr5,MI,all_opioids,10.22
S1xSdqr5,MI,all_stimulants,6.56
S1xSdqr5,MI,heroin,0.09
S1xSdqr5,MI,fentanyl,5.73
S1xSdqr5,MI,cocaine,2.57
S1xSdqr5,MI,methamphetamine,3.2
S1xSdqr5,MI,benzodiazepine,1.93
S1xSdqr5,MN,all_drugs,9.39
S1xSdqr5,MN,all_opioids,7.3
S1xSdqr5,MN,all_stimulants,4.95
S1xSdqr5,MN,heroin,0.08
S1xSdqr5,MN,fentanyl,4.5
S1xSdqr5,MN,cocaine,1.76
S1xSdqr5,MN,methamphetamine,2.5
S1xSdqr5,MN,benzodiazepine,1.36
S1xSdqr5,MO,all_drugs,24.03
S1xSdqr5,MO,all_opioids,11.55
S1xSdqr5,MO,all_stimulants,7.23
S1xSdqr5,MO,heroin,0.14
S1xSdqr5,MO,fentanyl,5.64
S1xSdqr5,MO,cocaine,3.12
S1xSdqr5,MO,methamphetamine,4.26
S1xSdqr5,MO,benzodiazepine,2.67
S1xSdqr5,MS,all_drugs,22.61
S1xSdqr5,MS,all_opioids,8.67
S1xSdqr5,MS,all_stimulants,5.92
S1xSdqr5,MS,heroin,0.14
S1xSdqr5,MS,fentanyl,6.94
S1xSdqr5,MS,cocaine,2.83
S1xSdqr5,MS,methamphetamine,2.6
S1xSdqr5,MS,benzodiazepine,1.66
S1xSdqr5,MT,all_drugs,14.1
S1xSdqr5,MT,all_opioids,5.63
S1xSdqr5,MT,all_stimulants,3.48
S1xSdqr5,MT,heroin,0.09
S1xSdqr5,MT,fentanyl,4.88
S1xSdqr5,MT,cocaine,1.8
S1xSdqr5,MT,methamphetamine,2.29
S1xSdqr5,MT,benzodiazepine,1.08
S1xSdqr5,NC,all_drugs,18.36
S1xSdqr5,NC,all_opioids,8.35
S1xSdqr5,NC,all_stimulants,5.83
S1xSdqr5,NC,heroin,0.09
S1xSdqr5,NC,fentanyl,5.29
S1xSdqr5,NC,cocaine,2.17
S1xSdqr5,NC,methamphetamine,3.36
S1xSdqr5,NC,benzodiazepine,1.93
S1xSdqr5,ND,all_drugs,15.21
S1xSdqr5,ND,all_opioids,5.72
S1xSdqr5,ND,all_stimulants,3.86
S1xSdqr5,ND,heroin,0.08
S1xSdqr5,ND,fentanyl,3.98
S1xSdqr5,ND,cocaine,1.4
S1xSdqr5,ND,methamphetamine,1.5
S1xSdqr5,ND,benzodiazepine,1.12
S1xSdqr5,NE,all_drugs,15.78
S1xSdqr5,NE,all_opioids,7.36
S1xSdqr5,NE,all_stimulants,3.63
S1xSdqr5,NE,heroin,0.06
S1xSdqr5,NE,fentanyl,4.95
S1xSdqr5,NE,cocaine,1.66
S1xSdqr5,NE,methamphetamine,1.64
S1xSdqr5,NE,benzodiazepine,0.7
S1xSdqr5,NH,all_drugs,23.98
S1xSdqr5,NH,all_opioids,11.52
S1xSdqr5,NH,all_stimulants,6.79
S1xSdqr5,NH,heroin,0.18
S1xSdqr5,NH,fentanyl,7.64
S1xSdqr5,NH,cocaine,3.29
S1xSdqr5,NH,methamphetamine,5.56
S1xSdqr5,NH,benzodiazepine,2.67
S1xSdqr5,NJ,all_drugs,14.59
S1xSdqr5,NJ,all_opioids,6.46
S1xSdqr5,NJ,all_stimulants,4.78
S1xSdqr5,NJ,heroin,0.09
S1xSdqr5,NJ,fentanyl,3.91
S1xSdqr5,NJ,cocaine,1.63
S1xSdqr5,NJ,methamphetamine,1.95
S1xSdqr5,NJ,benzodiazepine,1.33
S1xSdqr5,NM,all_drugs,39.92
S1xSdqr5,NM,all_opioids,15.11
S1xSdqr5,NM,all_stimulants,9.06
S1xSdqr5,NM,heroin,0.22
S1xSdqr5,NM,fentanyl,10.0
S1xSdqr5,NM,cocaine,2.77
S1xSdqr5,NM,methamphetamine,5.73
S1xSdqr5,NM,benzodiazepine,2.87
S1xSdqr5,NV,all_drugs,14.18
S1xSdqr5,NV,all_opioids,7.19
S1xSdqr5,NV,all_stimulants,7.34
S1xSdqr5,NV,heroin,0.1
S1xSdqr5,NV,fentanyl,8.0
S1xSdqr5,NV,cocaine,2.54
S1xSdqr5,NV,methamphetamine,3.47
S1xSdqr5,NV,benzodiazepine,1.93
S1xSdqr5,NY,all_drugs,16.9
S1xSdqr5,NY,all_opioids,7.24
S1xSdqr5,NY,all_stimulants,4.56
S1xSdqr5,NY,heroin,0.08
S1xSdqr5,NY,fentanyl,5.12
S1xSdqr5,NY,cocaine,1.33
S1xSdqr5,NY,methamphetamine,2.61
S1xSdqr5,NY,benzodiazepine,1.51
S1xSdqr5,OH,all_drugs,44.1
S1xSdqr5,OH,all_opioids,11.06
S1xSdqr5,OH,all_stimulants,10.03
S1xSdqr5,OH,heroin,0.22
S1xSdqr5,OH,fentanyl,14.08
S1xSdqr5,OH,cocaine,4.14
S1xSdqr5,OH,methamphetamine,8.34
S1xSdqr5,OH,benzodiazepine,3.71
S1xSdqr5,OK,all_drugs,15.38
S1xSdqr5,OK,all_opioids,7.78
S1xSdqr5,OK,all_stimulants,4.55
S1xSdqr5,OK,heroin,0.09
S1xSdqr5,OK,fentanyl,6.48
S1xSdqr5,OK,cocaine,2.29
S1xSdqr5,OK,methamphetamine,2.86
S1xSdqr5,OK,benzodiazepine,2.02
S1xSdqr5,OR,all_drugs,24.77
S1xSdqr5,OR,all_opioids,8.56
S1xSdqr5,OR,all_stimulants,7.48
S1xSdqr5,OR,heroin,0.11
S1xSdqr5,OR,fentanyl,6.65
S1xSdqr5,OR,cocaine,2.68
S1xSdqr5,OR,methamphetamine,3.3
S1xSdqr5,OR,benzodiazepine,1.58
S1xSdqr5,PA,all_drugs,22.56
S1xSdqr5,PA,all_opioids,11.61
S1xSdqr5,PA,all_stimulants,7.02
S1xSdqr5,PA,heroin,0.18
S1xSdqr5,PA,fentanyl,9.78
S1xSdqr5,PA,cocaine,2.57
S1xSdqr5,PA,methamphetamine,3.9
S1xSdqr5,PA,benzodiazepine,3.06
S1xSdqr5,RI,all_drugs,19.39
S1xSdqr5,RI,all_opioids,8.2
S1xSdqr5,RI,all_stimulants,6.54
S1xSdqr5,RI,heroin,0.11
S1xSdqr5,RI,fentanyl,7.31
S1xSdqr5,RI,cocaine,2.11
S1xSdqr5,RI,methamphetamine,2.69
S1xSdqr5,RI,benzodiazepine,2.07
S1xSdqr5,SC,all_drugs,21.76
S1xSdqr5,SC,all_opioids,9.62
S1xSdqr5,SC,all_stimulants,4.48
S1xSdqr5,SC,heroin,0.12
S1xSdqr5,SC,fentanyl,7.51
S1xSdqr5,SC,cocaine,2.21
S1xSdqr5,SC,methamphetamine,3.47
S1xSdqr5,SC,benzodiazepine,2.09
S1xSdqr5,SD,all_drugs,13.6
S1xSdqr5,SD,all_opioids,7.45
S1xSdqr5,SD,all_stimulants,3.89
S1xSdqr5,SD,heroin,0.08
S1xSdqr5,SD,fentanyl,4.21
S1xSdqr5,SD,cocaine,1.66
S1xSdqr5,SD,methamphetamine,2.29
S1xSdqr5,SD,benzodiazepine,1.02
S1xSdqr5,TN,all_drugs,37.28
S1xSdqr5,TN,all_opioids,14.71
S1xSdqr5,TN,all_stimulants,10.46
S1xSdqr5,TN,heroin,0.26
S1xSdqr5,TN,fentanyl,9.45
S1xSdqr5,TN,cocaine,3.15
S1xSdqr5,TN,methamphetamine,4.97
S1xSdqr5,TN,benzodiazepine,3.25
S1xSdqr5,TX,all_drugs,14.92
S1xSdqr5,TX,all_opioids,5.35
S1xSdqr5,TX,all_stimulants,3.38
S1xSdqr5,TX,heroin,0.06
S1xSdqr5,TX,fentanyl,3.25
S1xSdqr5,TX,cocaine,1.45
S1xSdqr5,TX,methamphetamine,1.9
S1xSdqr5,TX,benzodiazepine,1.62
S1xSdqr5,UT,all_drugs,11.07
S1xSdqr5,UT,all_opioids,6.88
S1xSdqr5,UT,all_stimulants,3.87
S1xSdqr5,UT,heroin,0.09
S1xSdqr5,UT,fentanyl,4.22
S1xSdqr5,UT,cocaine,2.01
S1xSdqr5,UT,methamphetamine,2.51
S1xSdqr5,UT,benzodiazepine,1.37
S1xSdqr5,VA,all_drugs,26.07
S1xSdqr5,VA,all_opioids,10.54
S1xSdqr5,VA,all_stimulants,7.59
S1xSdqr5,VA,heroin,0.12
S1xSdqr5,VA,fentanyl,7.6
S1xSdqr5,VA,cocaine,2.22
S1xSdqr5,VA,methamphetamine,2.73
S1xSdqr5,VA,benzodiazepine,2.66
S1xSdqr5,VT,all_drugs,20.71
S1xSdqr5,VT,all_opioids,10.21
S1xSdqr5,VT,all_stimulants,5.18
S1xSdqr5,VT,heroin,0.13
S1xSdqr5,VT,fentanyl,6.53
S1xSdqr5,VT,cocaine,2.6
S1xSdqr5,VT,methamphetamine,3.78
S1xSdqr5,VT,benzodiazepine,2.5
S1xSdqr5,WA,all_drugs,14.0
S1xSdqr5,WA,all_opioids,6.42
S1xSdqr5,WA,all_stimulants,5.61
S1xSdqr5,WA,heroin,0.12
S1xSdqr5,WA,fentanyl,6.08
S1xSdqr5,WA,cocaine,1.45
S1xSdqr5,WA,methamphetamine,2.84
S1xSdqr5,WA,benzodiazepine,1.97
S1xSdqr5,WI,all_drugs,13.53
S1xSdqr5,WI,all_opioids,9.31
S1xSdqr5,WI,all_stimulants,5.49
S1xSdqr5,WI,heroin,0.1
S1xSdqr5,WI,fentanyl,5.72
S1xSdqr5,WI,cocaine,2.26
S1xSdqr5,WI,methamphetamine,3.12
S1xSdqr5,WI,benzodiazepine,1.98
S1xSdqr5,WV,all_drugs,40.84
S1xSdqr5,WV,all_opioids,21.03
S1xSdqr5,WV,all_stimulants,15.66
S1xSdqr5,WV,heroin,0.38
S1xSdqr5,WV,fentanyl,9.67
S1xSdqr5,WV,cocaine,5.61
S1xSdqr5,WV,methamphetamine,5.95
S1xSdqr5,WV,benzodiazepine,3.93
S1xSdqr5,WY,all_drugs,17.04
S1xSdqr5,WY,all_opioids,6.03
S1xSdqr5,WY,all_stimulants,2.82
S1xSdqr5,WY,heroin,0.08
S1xSdqr5,WY,fentanyl,6.01
S1xSdqr5,WY,cocaine,1.27
S1xSdqr5,WY,methamphetamine,2.35
S1xSdqr5,WY,benzodiazepine,1.72
rX3aMRGn,AK,all_drugs,18.1
rX3aMRGn,AK,all_opioids,11.13
rX3aMRGn,AK,all_stimulants,3.23
rX3aMRGn,AK,heroin,1.51
rX3aMRGn,AK,fentanyl,4.17
rX3aMRGn,AK,cocaine,2.0
rX3aMRGn,AK,methamphetamine,1.75
rX3aMRGn,AK,benzodiazepine,1.3
rX3aMRGn,AL,all_drugs,18.92
rX3aMRGn,AL,all_opioids,10.13
rX3aMRGn,AL,all_stimulants,4.21
rX3aMRGn,AL,heroin,1.46
rX3aMRGn,AL,fentanyl,3.58
rX3aMRGn,AL,cocaine,2.03
rX3aMRGn,AL,methamphetamine,2.27
rX3aMRGn,AL,benzodiazepine,1.53
rX3aMRGn,AR,all_drugs,19.56
rX3aMRGn,AR,all_opioids,9.66
rX3aMRGn,AR,all_stimulants,4.17
rX3aMRGn,AR,heroin,1.92
rX3aMRGn,AR,fentanyl,3.57
rX3aMRGn,AR,cocaine,1.43
rX3aMRGn,AR,methamphetamine,2.06
rX3aMRGn,AR,benzodiazepine,1.86
rX3aMRGn,AZ,all_drugs,19.44
rX3aMRGn,AZ,all_opioids,7.36
rX3aMRGn,AZ,all_stimulants,4.94
rX3aMRGn,AZ,heroin,1.15
rX3aMRGn,AZ,fentanyl,3.45
rX3aMRGn,AZ,cocaine,1.77
rX3aMRGn,AZ,methamphetamine,1.92
rX3aMRGn,AZ,benzodiazepine,1.96
rX3aMRGn,CA,all_drugs,19.33
rX3aMRGn,CA,all_opioids,7.42
rX3aMRGn,CA,all_stimulants,4.1
rX3aMRGn,CA,heroin,1.12
rX3aMRGn,CA,fentanyl,2.89
rX3aMRGn,CA,cocaine,1.25
rX3aMRGn,CA,methamphetamine,1.34
rX3aMRGn,CA,benzodiazepine,1.42
rX3aMRGn,CO,all_drugs,20.9
rX3aMRGn,CO,all_opioids,6.7
rX3aMRGn,CO,all_stimulants,4.2
rX3aMRGn,CO,heroin,1.2
rX3aMRGn,CO,fentanyl,3.74
rX3aMRGn,CO,cocaine,1.63
rX3aMRGn,CO,methamphetamine,1.46
rX3aMRGn,CO,benzodiazepine,1.58
rX3aMRGn,CT,all_drugs,17.09
rX3aMRGn,CT,all_opioids,10.7
rX3aMRGn,CT,all_stimulants,3.91
rX3aMRGn,CT,heroin,1.34
